Date,close,predictions
2023-01-14,136.7100067138672,123.87691
2023-01-15,136.7100067138672,125.464386
2023-01-16,136.7100067138672,127.11104
2023-01-17,136.7100067138672,128.75403
2023-01-18,136.7100067138672,130.3292
2023-01-19,136.7100067138672,131.77963
2023-01-20,136.7100067138672,133.06174
