Date,forecast
2023-01-17,94.78357773791075
2023-01-18,94.78357773791075
2023-01-19,94.78357773791075
2023-01-20,94.78357773791075
2023-01-21,94.78357773791075
2023-01-22,94.78357773791075
2023-01-23,94.78357773791075
