Date,close,predictions
2023-01-17,239.22999572753906,225.55827
2023-01-18,239.22999572753906,224.94556
2023-01-19,239.22999572753906,224.42809
2023-01-20,239.22999572753906,224.01575
2023-01-21,239.22999572753906,223.70988
2023-01-22,239.22999572753906,223.5052
2023-01-23,239.22999572753906,223.39192
