Date,close,predictions
2023-01-14,133.41000366210938,121.095665
2023-01-15,133.41000366210938,121.73001
2023-01-16,133.41000366210938,122.52668
2023-01-17,133.41000366210938,123.39627
2023-01-18,133.41000366210938,124.25682
2023-01-19,133.41000366210938,125.04378
2023-01-20,133.41000366210938,125.71402
