Date,close,predictions
2023-01-17,98.12000274658203,87.22486
2023-01-18,98.12000274658203,87.454185
2023-01-19,98.12000274658203,87.82487
2023-01-20,98.12000274658203,88.32068
2023-01-21,98.12000274658203,88.9181
2023-01-22,98.12000274658203,89.58993
2023-01-23,98.12000274658203,90.3085
